name	latitude	longitude	phone	address
Highway Energy Station cng online	28.8251205	78.5386808		"RGGQ+2F, Siwora"
Bharat Petroleum Petrol Pump and CNG Station	28.4558	78.7954		"Geeta Colony, Sambhal, NH-93, Chandausi Badaun Road, Chandausi, Chandausi"
Cng	28.6368083	78.7960569		"JQPW+PCF, Mundia Raja"
HP Ravi Crown Petroleum CNG - Petrol Pump	29.2380366	78.5625231		"6HQ7+62, SH 49, Shahabad"
Project for cng petrolpump	28.5872618	78.796988		"HQPW+WQ5, SH 43, Fatehpur Natha"
TRIVENI KISAN SEWA KENDRA - PETROL PUMP AND CNG STATION	28.4233309	78.8050904		"PLOT NO. 977, ISLAM NAGAR ROAD, Chandausi, BUDAUN"
Hindustan Petroleum and CNG pump	28.609051	79.7995879		"Lahori Khera, NH-74, Pilibhit Rd, Pilibhit"
HP Petrol Pump AND CNG Station - SHASHI ENERGY POINT	28.6255768	79.8325838		"Madhotanda Rd, Chidaiyadeh, Pilibhit"
Samrath Filling Station & CNG PUMP	28.5091048	80.1325208		"Assam Road Chant Firojpur, Puranpur"
CNG & HP PETROL PUMP - ROYAL AUTO SERVICE MAJHOLA	28.819785	79.88908		"HPC Petrol Pump Tanakpur Road Majhola, Meerut"
Tarai Filling Station CNG Pump	28.9402914	79.8844981		"NH9, Sara Sariya"
HP PETROL PUMP &CNG- VAISHNAV FILLING POINT	28.4875246	79.5695879		"HPCL Petrol Pump (NH - 74), Bareilly, Pilibhit Rd, Sithra"
haldwani cng station	29.1449566	79.4699179		"4FV9+XV6, Haripur Jamansingh"
BPCL COCO Petrol Pump - BP HATHMANA CNG	28.8890373	79.5591933		"VHQ5+JM, Hathmana"
Kapasera Delhi CNG Station	28.5182697	77.0807624		"890, Old Delhi Gurgaon Rd, Dundahera Village, Sector 20, New Delhi"
HCG CNG Station	28.3959409	76.9179665		"Mahavir KSK Brothers (IOCL, Taluka, Kankrola, Sector 91, Gurugram"
CNG machanic Faruk	28.238625	77.069443		"63Q9+CQW, NH 248A, ITI Colony, Sohna"
Adani Gas CNG Station	28.4421244	77.307883		"pocket b, 78, NH-19, HBH Colony, Sector 27/A, Faridabad"
GAIL Gas CNG Station	27.7287978	77.5246991		"PGHF+GV8, Chhata Rural"
IGL CNG STATION	28.51653	77.6030227		NH34
Beta 2 cng pump	28.4882171	77.516214		"FGQ8+7G2, Unnamed Road, Block I, Beta II, Greater Noida"
CNG FILLING STATION	28.3949475	77.5250808		Greater Noida
CNG and Petrol pump	28.4512458	77.5264716		"Venice Mall, Block C, Industrial Area, Surajpur Site 4, Greater Noida"
Sanwariya C.N.G gas Filling Station	27.7279071	77.509026		"PGH5+5J6, Chhata"
BHARAT PETROLEUM FUEL And CNG STATION	28.4530555	77.5420828		"FG3R+6RG, Sector 41, Greater Noida"
Cng pump near dankor	28.4687341	77.5498183		"FH92+G35, Greater Noida West Link Rd, Ekanki Enclave, Block G, Pi I & II, Greater Noida, Eachachhar"
Central Up Gas Limited CNG Station	28.3518	79.4402		"9C2R+P38, Pilibhit Bypass Rd, Sindhu Nagar, Bareilly"
Central Up Gas Limited CNG Station	28.3757053	79.4333865		"9CGM+79J, FCI Colony, Bareilly"
Dohra CNG Pump	28.3825897	79.4759085		"9FMG+29M, Chandpur Bichpuri, Bareilly"
Sidh Baba CNG Station	28.3864375	79.4028125		"9CP3+G35, Karamchari Nagar, Bareilly"
Central Up Gas Limited CNG Station	28.3862614	79.4027464		"Karamchari Nagar, Bareilly"
CNG Pump	28.3282816	78.7314791		"8PHJ+8H9, Islamnagar"
Drive Well Service Station CNG	28.3048811	79.4800837		"Unnamed Road, Bhindaulia"
Bharat Petroleum & CNG Station	28.3735334	79.395451		"National Highway 24, Phool Bagh, Quilla Chhawni, Bareilly"
"Bharat Petroleum, Petrol Pump & CNG Station -Guru Nanak Filling Station"	28.333579	79.3989472		"Bareilly - Badaun Rd, Subhash Nagar Colony, Bareilly"
Dhruv Amusement Ltd. CNG Station	28.3756739	79.4334232		"FCI Colony, Bareilly"
HP- SHIV FILLING CENTRE (CNG)	28.3726527	79.1177549		"94C9+RC4, Shahbad Rd, Ram Nagar"
"HPCL PETROL PUMP FATEH- Petrol, Diesel & CNG"	28.3546522	80.1020798		"9432+VR, Bhagautipur"
"Bharat Petroleum, Petrol Pump -Chaudhary Filling Stationcng"	27.8709435	81.0652		"N BASATHIYA, LAKHIMPUR, Basaria"
Indraprastha Gas Limited CNG STATION	28.64634	77.0213009		"J2WC+JP5, Chanchal Park, Laxmi Park, Ranhola Extesion, Delhi"
Indraprastha Gas Limited CNG Station	28.6916835	77.1465196		"M4RW+MJC, Block J, Shakurpur Colony, Shakurpur, Delhi"
IGL COCO CNG Station WSA LHS	28.7343821	77.5572579		"PHM4+QVG, Didwari"
IGL COCO CNG Station WSA RHS	28.7328875	77.5590214		"250, Delhi - Meerut Expy, RHS, Didwari"
Indraprastha Gas Limited CNG Station	28.8668959	77.5461253		"VG8W+QFQ, Niwari Dehat"
Coco Bhabanipur(CNG)	22.0661775	88.073433		"338F+F9F National Highway, 41, Haldia"
CNG Available MAA SARADA SERVICE STATION	21.9087387	88.1854718		"KASHINAGAR P.O-KAK-KALINAGAR P.S-HARWOOD POINT COASTAL DIST, Kakdwip"
TARA MAA SERVICE STATION (CNG) available	22.2285875	87.9005469		"6WH2+C6M, Bara, Irkha, kamarda"
Hp CNg falta haridaspur	22.2726173	88.1240386		"Haridas Pur, Gondia Raghunathpur"
Bharat Gas & Service Center	22.0788136	87.617274		"Saridaspur Bus Stop, Egra Bajkul Road, Egra, Egra - Bajkul Rd, Bhagabanpur, Gopalsingpur"
HP CNG/PETROL PUMP - SHIVAM SERVICE STATION AND CNG PUMP	22.56933	88.01282		"Amta Betai Bridge Appch Amta PO, Amta Rd, Kolkata"
HP CNG Petrol Pump Uttarbahini Service Station	22.7664165	88.1757631		"Mouza Seakala ON Serampore Seakala Road Ps/block Chanditala 1, Kolkata"
HP CNG PETROL PUMP - MOGRA SERVICE STATION	23.0398192	88.1265826		"Bisirpur Mouza-gurup PS Dhaniakhali, Kolkata"
"HP Petrol Pump,cng COCO Krishnarampur"	22.72861	88.20989		"Krishnarampur Chanditala, Ahilyabai Holkar Rd, Kolkata"
HP CNG Petrol Pump	22.6420508	88.2072979		"Dakshin Jhapardah PO Dist Howrah, Domjur, Kolkata"
Hindustan Petroleum CNG Petrol Pump	22.6065442	88.2536929		"Mouza Nibra Psdomjur Dist NH 6 Kolkata Mumbai Road, Howrah"
MI FIILINGS HP CNG Petrol Pump	22.5574907	88.0801249		Islampur
"BGCL LCNG cum Mother Station, Salap More"	22.6118054	88.2704342		"J76C+P5F, Salap, Howrah"
HP Petrol Pump Maliya CNG	22.8363129	88.1431809		"Malia Haripal, Nalikul, Kolkata"
CNG petrol pump belgachia	22.6075475	88.3923265		"63, Khudiram Bose Sarani, Dutta Bagan, Belgachia, Kolkata"
Kamala Service Station (CNG Available) Santipur HP	23.271142	88.43698		"PO: Bablagobindopur PS: Santipur, Santipur"
CNG Bamangachi HP Petrol Pump cng	22.7465778	88.5221665		"near chowmatha, Kazipara, Barasat, Sikdespukuria, Bamangachi"
Jai Hind Fuel Station (Indian Oil) & CNG station	23.3921678	88.4614769		"9FR6+VF5, SH 8, Jahangirpur"
CNG Pump Dealer	22.6338609	88.4150015		"Ground Floor 39, 2, Post Office Rd, Mahendra Colony, Cantonment, Rajbari, Dum Dum, Barasat, North Dumdum"
Bharat Petroleum cng	22.9712476	88.4324656		"B 13, Block B, State Highway 1, Kalyani"
HP cng Fuel Station - Nirmal Service Station	22.7659804	88.5558441		"Chaltaberia Duttapukur P.S., Barasat, Kolkata"
Bharat CNG Station	23.2158809	88.5107182		"NH 12, Udaypur, Phulia, Nabla"
Piyali Gas Service Center	22.7180277	88.4873312		"6, Swami Vivekananda Rd, Nehali, Kolkata"
HP PETROLCng PUMP - MOGRA FUEL STATION	22.9825774	88.3740439		"Grand Trunk Rd, Kantapukur, Mogra, Alikhoja, Amodghata"
Swadesh Glory CNG Pump	23.9232761	89.0988682		"https://maps.app.goo.gl/h6u8zMwyrh9BhRjr8, Kushtia"
HP Petrol and CNG Pump	23.6222747	88.3686858		"NH 12, Sampritipally, Baman Danga"
M/S NB Filling CNG Station	24.3996688	88.6386742		"9JXQ+VFF, Rajshahi Bypass, Rajshahi"
CNG Autorickshaw Stand	24.3759411	88.6047608		"9JG3+9WC, Rajshahi - Naogaon Hwy, Rajshahi"
Habib CNG Filling Station	23.9339085	90.2673924		"W7M8+HX6, Nabinagar - Chandra Rd"
Samvar Filling station & CNG	23.9448685	90.2726144		"Nabinagar - Chandra Rd, Baipayl"
Dhaleshwari CNG & LPG Filling Station	23.8722011	90.0080144		"V2C5+V6J, Dhaka - Aricha Hwy, Manikganj"
Nesa & Sons CNG Filling Station	23.7830524	90.3444251		"Q8MV+6QF, Dhaka - Aricha Hwy, Dhaka"
M/S Anwar CNG Filling Station & Servicing Center	23.9372288	90.2850347		"Dhaka - Ashulia Hwy, Jamgora"
Jyoti Cng Filling Station	23.9831642	90.2612086		X7M6+7F8
Akash CNG Filling Station	23.9221098	90.1379085		"W4CQ+R5V, N5"
Ashulia CNG & Filling Station Limited	23.9160671	90.314495		"W887+CRM, Dhaka - Ashulia Hwy"
Zulnas CNG Filling Station	23.8532584	89.9278365		"VW3H+74W, N5"
Cng pump	23.8602339	90.2632156		"V767+365, Savar"
Dhamrai CNG Filling Station	23.9077576	90.2118455		"W656+4P5, Dolivita, Dhamrai, Dhaka - Aricha Hwy"
Porahati CNG station	23.6796803	90.3027919		"M8H3+Q37, Ruhitpur"
South Bengal CNG Filling Station	23.9371909	90.2893141		"Dhaka - Ashulia Hwy, Jamgora"
Good Luck CNG & LPG Auto Gas Station	23.8711296	89.9848875		VXCM+FX2
Azad CNG Petro and Chemical Co.	23.9071073	90.3215911		"Dhaka - Ashulia Hwy, Zirabo"
Nitol Tata CNG Station	24.0116816	90.3175359		"2869+M27, Joydevpur Road, Konabari"
Paul Fueling Station (cng station)	23.9134081	90.1776668		N5
Southern CNG Filling Station	23.901467	90.0400611		"W22R+H2M, N5"
Modhumati CNG Ltd.	23.850111	89.8635213		"VV27+2CR, N5"
M/S. A. Rahman CNG & Filling Station	23.8715144	89.9824637		"VXCJ+JX4, N5"
CNG filling station	23.6394163	90.2538515		J7Q3+QGH
CNG & LPG Station	23.6683191	90.2997453		"M79X+8VH, Keraniganj"
N&N CNG Refueling Station	23.9082662	90.214287		"W657+8P3, N5, Dhamrai"
"Navana CNG Station, Baipayl"	23.9396258	90.2701622		"W7QC+V33, Nabinagar - Chandra Rd, Baipayl"
Sayed Gazi CNG filling station	23.8728444	90.0073767		"V2F5+C7C, N5, Manikganj"
Gautam GAS service	25.2537736	86.9896287		"7X3Q+GV2, Adampur, Bhagalpur"
CNG Station Raikali	24.9665894	89.0242194		"X28F+JMQ, Main Road, Akkelpur"
(Kahaloo CNG station)	24.832484	89.2645076		"R7J7+XRR, Kahaloo"
Shibganj CNG Stand	25.0008304	89.323439		"282F+89P, Mohasthan - Shibgonj Rd, Shibganj"
TMSS CNG Refuelling Station Masjid	24.9005855	89.3571449		"W924+5VR, Dhaka - Rangpur Hwy, Gokul"
Intraco CNG and LPG station	24.7826929	89.3929379		"Q9MV+35H, Majhira"
Sukhanpukur to Bogura CNG Station	24.9261557	89.4794108		"WFGH+FQ7, rail ghumti, Sukhanpukur"
HP gas Godam	28.2872953	74.9923884		"7XPR+WXM, RamNagar, Churu"
Indraprastha Gas Limited CNG Station	28.5217069	77.1667013		"Aruna Asaf Ali Road, near Fortis Hospital, Kishangarh, Vasant Kunj, New Delhi"
Indraprastha Gas Limited CNG Station	28.5385574	77.1326626		"Ryan International School - Vasant Kunj, Delhi - CBSE, Mehrauli Vasant Kunj Marg Near, Mahipalpur, New Delhi"
Indraprastha Gas Limited CNG Station	28.5873454	77.2355269		"14, Jawaharlal Nehru Stadium Marg, Opp. Gate, CGO Complex, Pragati Vihar, New Delhi"
IGL CNG Station Brar Square	28.6066166	77.1416733		"Ring Rd, near Army College Of Medical Science, Brar Square, Delhi Cantonment, New Delhi"
Indraprastha Gas Limited CNG Station	28.5599173	77.2680804		"Okhla Mor, Mathura Road, near Surya Hotel, New Delhi"
Indraprastha Gas Limited CNG Station	28.5752839	77.0677819		"C/o MILLENNIUM PETROCARE(IOCL, opp. Apejay School of Management, Dwarka Sector 9, New Delhi"
Indraprastha Gas Limited CNG Station	28.5733347	77.0638897		"Road 205, near Dwarka 9 Metro Station, sector 20, Dwarka, New Delhi, Delhi"
Indraprastha Gas Limited CNG Station	28.5857621	77.2404235		"Lala Raj Pat Rai Road Near By Jangpura Metro Station, Jangpura, New Delhi"
Indraprastha Gas Limited CNG Station	28.6051636	77.0292492		"Azad Hind Fauj Marg, Near Nirmal Bharti Public School, Pocket 1, Sector 14 Dwarka, Dwarka, New Delhi, Delhi"
Indraprastha Gas Limited CNG Station	28.5600184	77.1700048		"Basant Lok, Vasant Vihar, New Delhi"
Indraprastha Gas Limited CNG Station	28.584825	77.260122		"Sarai Kale Khan Rd, Near Veer Haqiat Rai Bus Terminal, ISBT Sarai Kale Khan, Sarai Kale Khan, New Delhi"
Indraprastha Gas Limited CNG Station	28.5679545	77.2236471		"M 6 & 7, Ring Rd, South Extension II, Block M, New Delhi"
Indraprastha Gas Limited CNG Station	28.6064	77.2403381		"1, Mathura Rd, Near Old Fort & Zoo, Sundar Nagar, New Delhi"
Cng pump	28.5834171	77.0608571		"H3M6+989, Sector 10 Dwarka, Dwarka, New Delhi, Delhi"
Indraprastha Gas LImited	28.596763	77.0424633		"4, Rd Number 203, Block A, Sector 12 Dwarka, Dwarka, Delhi"
Indraprastha Gas Limited CNG Station	28.5295726	77.273006		"Plot No. 3 Okhla Phase -I, Okhla Estate Marg, Okhla Phase I, Okhla, New Delhi"
Indraprastha Gas Limited CNG Station	28.5737777	77.2089573		"H6F5+GH7, Laxmi Bai Nagar, New Delhi"
Indraprastha Gas Limited CNG Station	28.5721129	77.1375136		"H4CP+RXQ, Shankar Vihar, New Delhi"
IGL CNG Pump	28.5733665	77.0638816		"H3F7+8HR, Dwarka Sector 9, Dwarka, New Delhi, Delhi"
Indraprastha Gas Limited CNG Station	28.556712	77.0045069		"C/o SHOKEEN PETRO(BPCL), Main Chawla Najafgarh Road, Vpo. Chawla, Chawla, NAJAFGARH, NEW DELHI"
Indraprastha Gas Limited CNG Station	28.5917834	77.1758235		"Sanmartin Marg Near By Taj Palace Hotel, Chanakyapuri, New Delhi"
Indraprastha Gas Limited CNG Station	28.5761861	77.0695622		"Bagdola, Sector 8 Dwarka, Dwarka, New Delhi, Delhi"
IGL CNG PUMP	28.529204	77.454797		"GFH3+MWM, Suthiyana, Noida, Greater Noida"
Indraprastha Gas Limited CNG Station	28.5260608	77.3703037		"G9GC+C4F, Service Lane, Noida Gr, Noida-Greater Noida Expy, Sector 105, Noida"
Indraprastha Gas Limited CNG Station	28.5960742	77.3726541		"Opp, Sai Baba Temple Rd, B Block, Sector 71, Noida"
Indraprastha Gas Limited CNG Station	28.5942746	77.2981535		"Kirti Apartments Club Avenue Rd Opp, Mayur Place, Phase 1, Mayur Vihar, New Delhi"
Indraprastha Gas Limited CNG Station	28.6017262	77.3081671		"19/496, Ghazipur Road, Block 30, Himmatpuri, Trilokpuri, New Delhi, Delhi"
Indraprastha Gas Limited CNG Station	28.5850169	77.3754747		"Sector 50, Block A Road, Block E, Sector 51, Noida"
Indraprastha Gas Limited CNG Station	28.5610701	77.339148		"Chauhan Complex, Basement, Gali Number 1, near Chauhan Market, Block D, Sector 44, Noida"
Indraprastha Gas Limited CNG Station	28.5978635	77.4044853		"Sector 122, Noida"
Indraprastha Gas Limited CNG Station Sector 53 Noida	28.59116	77.3585681		"D35, Noida-Greater Noida Expy, Gijhore, Sector 53, Noida"
Indraprastha Gas Limited CNG Station	28.551893	77.2728186		"Mathura Road, CRRI, Okhla, New Delhi"
Indraprastha Gas Limited CNG Station	28.5968125	77.3436875		"Rana market, Block Y, Sector 12, Noida"
Megha Gas CNG Station	28.5350625	78.3093125		"G8P5+2PH, Babrala Rajpura Kesarpur Village Marg, Rahra"
CNG Pump near Chandpur	29.1355155	78.2675478		"47P9+623, Chandpur"
TORRENT GAS ⛽	28.82525	78.5386986		"RGGQ+3FW, Didauli, Siwora"
MAAN CNG & LPG	29.7351927	75.0515037		"Shop No 18, New auto market, Street Number 3, near Vishwakarma mandir Road With Luxmi Service Station And Arora Car Wash, Sirsa"
Cng gas hpcl Ajay Filling Station	29.6005475	75.9359835		"JW2P+699, Nangli"
Shabad Fuels HPCL (CNG Available)	29.5147474	75.8638296		"SH 2, Uklana Rural"
Shabad Fuels BPCL (CNG Available)	29.4191648	75.9239021		"on, Village-Gaibipur, NH 52, Barwala"
GAIL Gas CNG Station	29.4002805	76.9546925		"CX23+4V8, Industrial Area, Panipat Taraf Ansar, Panipat"
IGL CNG Pump	29.5241193	76.9731002		"Balinagar, Karnal, NH-1, G T, Road, Gharaunda"
IGL CNG Pump	29.4856616	76.9723881		"FXPC+7W9, Kohand"
"Nayara Fuel Station - Malik Lal Chand & Son - Diesel, Petrol & CNG Pump"	29.3066618	76.993373		"Jatipur, Panipat NH-44, Grand Trunk Rd, Panipat"
Vikas Filling Station/CNG Pump	29.4556063	76.9714708		"New Grain Market, 97 KM Stone, GT Road, Opposite Babarpur, New Grain Market, Baberpur Mandi, Panipat"
KARNAL GREEN CNG PUMP	29.4856698	76.9723846		"Grand Trunk Rd, opposite SHANI MANDIR, Kohand"
IGL CNG pump	29.4893133	76.9715845		"FXQC+PFW, Gharaunda"
Indianoil-Adani Gas Pvt Ltd CNG Station	29.3896608	76.945581		"canal bye pass, Shanti Nagar, Panipat"
CNG PUMP	29.4961656	76.9718371		"FXWC+FP8, Kohand"
Suvarnabhumi Highway Bharat Petroleum (CNG) ONLINE	29.6420742	76.982341		"Kambopura, Karnal, NH-1, G T Karnal Road, Karnal, Karnal"
Adani CNG pump	29.3579566	77.0157024		"2, Chautala Rd, Ujha, Panipat, Ujah"
IGL CNG Pump	29.5678865	77.4097258		"1, Thanabhawan - Mullapur, Muzaffarnagar, Thanabhawan"
Igl CNG pump Charthawal	29.5331515	77.6008906		"GJM2+68, Charthawal"
IGL CNG Station	29.5855045	77.4570596		"Thanabhawan, Khyawari"
"HPCL Petrol Pump- M K Energy Station (Online CNG, Petrol, Diesel, EV Charger, Lubricants, Air/Water, PUC)"	29.4199077	77.3383639		"NH709A, Meerut, to, Karnal - Meerut Rd, Shamli"
Babuji filling and CNG centre	29.400188	77.6064122		Harsauli
Gasonet CNG station 24 hrs	30.1217121	78.290588		"Gasonet, cng station, Muni Ki Reti, Rishikesh"
CNG PUMP	30.121765	78.290497		"WORLD NO 1, near S B I BANK DHALWALA OLD RTO OFFICE, Chauda Bigha, Rishikesh"
Himalaya Fuel Station and CNG Pump	29.6002163	78.4616456		"On Kotkadar Tanda Maidas, road, Mansha, Najibabad"
RVS Cng Pump	29.4438488	78.4219226		"Najibabad - Nagina Rd, near NAGINA PARK, Nagina"
Cng pump jaitpura	29.5236201	78.5305907		"GGFJ+C6W, Barhapur"
THINK GAS	30.9456481	75.1730732		"Punjab 142042, India"
Indian Oil-Adani Gas CNG Station	30.6004064	76.767982		"NH 7, Barauli"
Tee Emm Auto Services CNG & Petrol Pump	30.6004901	76.7674791		"JQ28+5XX, NH 7, Barauli"
RAPIDS FILLING STATION AND AUTO GAS	30.3157148	78.0262149		"173 ARHAT BAZZAR OPPOSITE MATA MADANAN MANDIR ADJACENT TO YES BANK SAHARANPIR ROAD DEHRA DUN-UK, 173, Saharanpur Rd, Arhat Bazaar, Dehradun"
Gujarat Gas CNG Station	31.6367763	74.8754486		"JVPG+P58, Maharaja Ranjit Singh Nagar, INA Colony, Amritsar"
Gujarat Gas CNG Station	31.6181465	74.9091793		"JW95+7PC, Rajinder Nagar, Maqbool Pura, Amritsar, Amritsar Cantt."
Bharat Petroleum & CNG	31.6217056	74.8657116		"Beri Gate Market, Amritsar"
Malik CNG & Filling Station	31.6557876	74.2826119		"M74M+829, Grand Trunk Rd, Phase 1 Al Rehman Garden, Ferozewala"
"Harsha Automobiles CNG , PETROL & Diesel Pump"	31.6363204	74.8757756		"M.M Malviya Rd, Crystal Chowk, INA Colony, Amritsar"
Ahmad CNG Station	31.6004094	74.2983919		"J72X+596, Ravi Rd, Qasurpura, Lahore"
Anwar CNG Filling Station	31.6157538	74.27307		"Khewat No 703-708, Khatooni No 1638-1651, Khasra No 2366/2144/103, Sheikhupura Rd"
Think gas CNG	31.5973716	75.6428472		"HJXV+57, Patialan"
Petrol Pump and CNG Pump	31.5444455	75.8988075		"Sahibzada Ajit Singh Nagar, Hoshiarpur"
Bhutta Brothers CNG Station	32.4931395	74.482385		"Khasra No 323-324, Khewat No 74, Khatooni No 158, Wazirabad Rd, Nol Mor, Adalatgarh, Sialkot"
Mian Jee CNG Filling Station	32.4884288	74.5355223		"FGQP+95H, Hammad Arcade, Daska Rd, Purani Ghalla Mandi, Hajipura, Sialkot, Punjab, Hajipura, Sialkot"
HP PETROL PUMP - GASOLENE FILLING STATION	32.637744	74.864744		"HPC Dealers Seohara Road, Tehsil Jammu Chak Lala"
Hasnain CNG Station	32.4744615	74.3185126		"F8F9+QCJ, Sialkot Rd, Sambrial, Moza Jhathekay"
CNG	32.3265906	74.371893		"89GC+JPQ, Daska"
Bismillah CNG	32.3182824	74.3320871		"889J+8R8, Gujranwala Rd, Daska"
Moon CNG Station	32.4781261	74.5234623		"FGHF+794, Daska Rd, Hajipura, Fatehgarh, Sialkot"
cb CNG Staion	32.4448461	74.4904408		"CFVR+W5P, Daska Rd, Addah, Sialkot"
Attock (Askari CNG & Filling Station)	32.497199	74.4897911		"185 Wazirabad Rd, I.E Harrar, Sialkot"
Attock (Daud Filling Station & Cng)	32.4768586	74.3368327		"F8GP+PPW, Sialkot - Wazirabad Dual Carriageway, Model Town Ghuman Colony, Sambrial"
CNG	32.288118	74.6512965		"7MQ2+6GV, Sialkot Rd, Sialkot"
Attock Petrol Pump & CNG پپو	32.4595674	74.5629644		Sialkot
Model CNG	32.5046994	74.5232349		"GG3F+2R6, Khadim Ali Rd, Model Town, Sialkot"
CNG Pump Indapur	18.2861289	73.2455264		"Mumbai - Goa Hwy, Varak Fata"
Kamerkar CNG Station (Mahanagar Gas Station)	18.3184592	73.2346819		"869M+9V, Potner"
Mahanagar Gas CNG PUMP	18.5291097	73.1477701		"G4HX+H4P, Chikani"
Deshmukh cng station	18.4456007	73.1211653		"C4WC+CG5, Roha Ashtami"
Ashoka CNG Station	17.7534109	73.1879899		"SH 96, Dapoli, Jalgaon"
Mahanagar CNG On-line Pump	18.5289432	73.147378		"G4HW+HXC, NH 548A, Chikani"
HP PETROL & CNG PUMP - KOKAN FUEL STATION	18.194917	73.018011		"Village Gondghar PO Mhasla Near Borli Phatta, Vashi"
MAHANAGAR NATURAL GAS CNG PUMP	18.281178	73.29912		"77JX+XJG, Khadsamble - Muthavali Rd, Koste Kh."
MGL Vilebagad CGS & Mother CNG Station	18.3887667	73.3536535		"99Q3+GF2, Bhagad"
RV CNG PUMP	18.5291149	73.147756		"G4HW+HXC, 548A, Nat'l Highway-548A, Chakan, Chikani"
R v cng station llp	18.5446161	73.1364357		Nagothane
Kavitake Mahanagar Gas (CNG gas) station	18.4453488	73.2038854		"C6W3+4HJ, Roha"
Mahanagar CNG pump	18.5816203	73.2532918		"H7J3+Q8, Majare Jambhulpada"
"Bharat Petroleum, CNG and Petrol Pump -Indapur Service Station"	18.3261619	73.235755		"INDAPUR ( NH 17 ), RAIGAD"
Shree dattkrupa CNG gas station	18.2808333	73.2991775		"77JX+XJG, Khadsamble - Muthavali Rd, Koste Kh."
Hp CNG pump	18.5936652	72.9243292		"03, Alibag-Revadanda Rd, Belkade, Pazar"
KEDARESHWAR Mahanagr Offline CNG Station	18.581921	73.2532823		"H7J3+Q8, Majare Jambhulpada"
Ashoka CNG	17.7773179	73.2102517		Mauje Dapoli
Torrent Gas - CNG Station	18.2050431	73.9379153		"Shahid Jaywant Patil Petroleum HPCL station, Near Vitthal Kamat Restaurant Kikwi, Pune - Bengaluru Hwy, Pune"
cng pump jejuri	18.281775	74.15197		"75J2+QM6, Jejuri"
B P Coco And CNG Gas	18.5292613	73.8629172		"RTO, Shivajinagar, Pune"
CNG Pump Torrent	18.3280827	74.0638845		"83H7+6HJ, Ghotemala"
Maharashtra Natural Gas Ltd CNG Station	18.4959028	73.8690944		"A1, Jawaharlal Nehru Rd, P & T Colony, Gultekadi, Pune"
Torrent Gas - CNG Station	18.2975396	73.8726357		"Veer Petroleum, Pune - Bengaluru Hwy, near Ruchira Snacks Center, Varve Bk"
SANSKRUTI CNG Pump & Filling station	18.2843659	73.8753805		"Sanskruti Petroleum pvt ltd, Kelawade"
MNGL GOODWILL CNG PUMP	18.6195538	73.8298433		"JR9H+RW5, MIDC Rd, MIDC, Pimpri Colony, Pimpri-Chinchwad"
Maharashtra Natural Gas Ltd CNG Station	18.4683518	73.8518649		"Santosh Society, Talajai Pathar, Dhankawadi, Pune"
Mngl Maharashtra Natural Gas CNG Pump Station	18.5741618	73.7718073		"HQFC+MP7, Laxman Nagar, Balewadi, Pune"
Deokar. CNG	18.4876858	74.0822593		"F3QJ+3WC, Kunjirwadi"
"CNG STATION,Bharat Petroleum..."	18.4588381	73.9336517		"FW5M+HF2, Pandhari Nagar, Handewadi, Pune"
Urja Fuels CNG Station	18.5722006	73.9549326		"HXC3+RXV, opposite Punjabi Spice Hotel, Kawade Wasti, Wagholi, Pune"
Maharashtra Natural Gas Ltd CNG Station	18.6129405	73.941334		"JW7R+6G7, Lohegaon"
Torrent Gas Pune Limited CNG Pump	18.4889582	74.0633003		"F3Q7+H8M National, Auto Corner, Loni Karbhor, Solapur - Pune Hwy, Kunjirwadi"
CNG Pump sonaj	18.2968202	74.7526141		"7QW3+P2H, Bhigwan"
Sujata petroleum CNG PUMP	18.22569	74.8314089		"6RGJ+8H3, Pune"
HP PETROL PUMP & CNG STATION PARANDA	18.2725268	75.4589803		"Survey NO. 15 Maharana Pratap Chowk, Sonari Road Near ST BUS Depot, A/P. Paranda, Sholapur"
Torrent CNG gas filling Station	18.2074072	74.6056395		"6J44+X76, Maharashtra Industrial Development Corporation Area, Baramati"
Bhagvan CNG pump	18.2258684	74.8314388		"6RGJ+CC, Dalaj No. 3"
AMOL PETROLIUM CNG HP	18.0350357	75.2044063		"26M3+Q7X, Tembhurni"
MGL CNG Station	19.1137241	73.0093425		"4275+FPP, Reliance Corporate Park, MIDC Industrial Area, Ghansoli, Navi Mumbai"
Mahanagar Gas CNG Station	19.1601373	72.85838		"Aarey Milk Colony, Goregaon, Mumbai"
Mahanagar Gas CNG Station	18.9951677	73.1150274		"Panvel Industrial Estate, Panvel, Navi Mumbai"
Mahanagar Gas CNG Station	19.063201	73.0230787		"Plot No. D, 28/17, Turbhe Midc Rd, TTC Industrial Area, MIDC Industrial Area, Sanpada, Navi Mumbai"
Mahanagar Gas CNG Station	19.1412327	73.0041884		"R-373, Rabale MIDC Rd, MIDC Industrial Area, Rabale, Navi Mumbai"
Gujarat Gas CNG Station	19.4290408	72.8719005		"Vasaiphata, Near H.P Petrol pump. N. H no.8, Golani Naka, Vasai East, Vasai-Virar"
Mahanagar Gas CNG Station	19.2776442	72.9579041		"1, Ghodbunder Rd, Owale, Thane West, Thane"
Mahanagar Gas CNG Station	19.0427663	73.008665		"20, Sector 6, Sarsole, Navi Mumbai"
Mahanagar Gas CNG Station	18.974897	73.1229575		"X4FF+X54, National Highway 4, Kalundre Gaon, Panvel, Navi Mumbai"
