name,latitude,longitude,phone,address,location
SIYARA ELECTRIC VEHICLE DURG-BHILAI,21.1709392,81.2880712,,"front side of jamini hospital, Adarsh Nagar, Potiya Rd, Durg",0101000020E6100000D9BA2FC26F525440BA9AE1ABC22B3540
Adani Charging Station,21.1712751,82.0356379,,"52CP+G76 Kesariya The Dhaba, NH LAY OVER, Ghodari",0101000020E6100000E1BF2FE4478254407F1E59AFD82B3540
Ather Grid Charging Station,21.2402071,81.6843083,,"Hyatt Raipur, National Highway 6, Jivan Vihar, Labhandih",0101000020E610000068380AB5CB6B54405AC466367E3D3540
BPCL Charging Station,21.3158316,81.6396118,,"8J8Q+8RQ, Transport Nagar, Birgoan, Raipur",0101000020E6100000AFC85466EF685440190BF956DA503540
BPCL Charging Station,21.2433268,81.5796206,,"6HVH+8RH, Raipur",0101000020E6100000A045008118655440863D48AA4A3E3540
Electric Vehicle Charging Station,21.2350671,81.6309002,,"Budhapara, Raipur",0101000020E61000008D823BAB6068544095DD825B2D3C3540
BPCL Charging Station,21.2495941,81.523425,,"6GXF+R9M, Ward Number 15, Kumhari",0101000020E61000002A3A92CB7F61544049C62066E53F3540
BPCL Charging Station,21.335394,81.621727,,"8JPC+5M5, Bilaspur Rd, Raipur, Kanhera",0101000020E610000093020B60CA6754404E469561DC553540
BPCL Charging Station,21.364806,81.6637644,,"9M77+WGC VILL SA, SILTARA VILL SANKARA, PHASE II, Siltara, Kota",0101000020E6100000F18FAD1D7B6A544074620FED635D3540
BPCL Charging Station,21.2057845,81.872112,,"6V4C+8R9, Raipur",0101000020E6100000BF9CD9AED07754401286014BAE343540
BPCL Charging Station,21.5166085,81.6939279,,"GM8V+JHV, Saddu, Kota",0101000020E61000000C129150696C5440EB55647440843540
BPCL Charging Station,21.0435101,81.7320747,,"2PVJ+CR4, Abhanpur, Kota",0101000020E6100000A8AED74FDA6E5440B28B587A230B3540
BPCL Charging Station,21.0784588,81.7518659,,"3QH2+9PQ, Abhanpur",0101000020E610000091DE26921E7054405A153CE015143540
BPCL Charging Station,21.192745,81.967782,,"5XV9+34V, RASANI,RASANI, Kota",0101000020E610000014EAE923F07D5440AF777FBC57313540
Tata Power Charging Station,21.2553683,81.6294531,,"Station Road, Moudhapara, Raipur, Gudhiyari",0101000020E61000006AB7A7F54868544064EF20D15F413540
Ola Charging Station,21.2395532,81.6776714,,"6MQH+R3F, Jivan Vihar, Raipur",0101000020E6100000CF1BDDF75E6B5440F3A6C75B533D3540
Ather Grid Charging Station,21.1340895,81.7723539,,"Aaranyam Restaurant & Cafe, near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Naya",0101000020E6100000095C0D3F6E715440AC3C81B053223540
Ather Charging Station,21.225601,81.6560523,,"Shop No . G 1-5, Ashoka millenium, Plaza, Ring Road No. 1, Priyadarshini Nagar Colony, New Rajendra Nagar, Raipur, Tikrapara",0101000020E6100000CC3DC9C2FC695440E5F1B4FCC0393540
Ather Charging Station,21.233956,81.6016737,,"Gr Flr, Ralas Enclave Commercial Complex, near Gayatri Hospital, Rohinipuram, Daganiya, Amanaka, Raipur",0101000020E6100000411768D281665440F6B3588AE43B3540
Ather Grid Charging Station,21.2416431,81.4959014,,"Indraprastha Hotel, NH53, Kumhari, near Sai Mandir Indraprastha Hotel, Raipur",0101000020E610000099C239D9BC5F5440D7CD7B52DC3D3540
Ather Grid Charging Station,21.1889222,81.7017549,,"The Food Garage, SHOP No. 12 JAI SHADARAM MARKET DHAMTARI ROAD, NH30, Karkhana, Raipur",0101000020E6100000B253628DE96C5440067D8E345D303540
Ather Charging Station,21.2440004,81.6347188,,"Block No. 94, Ather Space, EC Location: Atherspace , Shop No.2, Ground Floor, Plot No. 11/5, Jaistambh Chowk, beside Hotel Mayura, Raipur",0101000020E6100000020A9A3B9F685440FF356ACF763E3540
Tata Power Charging Station,21.2378218,81.6896891,,"6MQQ+4V7, K. K. Nagar, Raipur, Purena",0101000020E6100000173AC0DD236C54409E46B5E3E13C3540
EESL Charging Station,21.1613368,81.7964476,,"Mantralaya, Sector 19, Atal Nagar-Nava Raipur",0101000020E610000092BE5AFFF87254402CA4575E4D293540
Charge Zone Charging Station,21.238992,81.7014246,,"Courtyard by Marriott Raipur, NH-6, opp. Indira Gandhi Agriculture University, Labhandih, Raipur",0101000020E610000008670124E46C5440710168942E3D3540
Ather Grid Charging Station,21.2113481,81.6996757,,"Nukkad's Bihan Cafe, VIP Rd",0101000020E61000009453967CC76C54405D92B9E81A363540
Ather Grid Charging Station,21.2444126,81.607608,,"Lalten caf茅, Great Eastern Rd, near Anupam Garden, Doongaji Colony, Raipur",0101000020E61000006E32AA0CE3665440F7BAFBD2913E3540
EESL Charging Station,21.1636206,81.788358,,"5Q7Q+C8X, Unnamed Road, Sector 19, Kayabandha, Atal Nagar-Nava Raipur",0101000020E61000008FE21C7574725440B0F3250AE3293540
Tata Power Charging Station,21.2404095,81.6577801,,"Nukkad Tea Cafe, 75, Jalvihar Colony Rd, Civil Lines, Raipur",0101000020E61000006A5DB411196A5440D0251C7A8B3D3540
NIKOL EV Charging Station,21.3173134,81.6397184,,"Hotel entry point, Bilaspur Rd, Transport Nagar, Birgoan, Raipur",0101000020E610000091A97125F1685440239573733B513540
Electric Vehicle Charging Station,21.3058856,81.6463138,,Harshit vihar colony urkura road birgaon raipur CG,0101000020E6100000067D8E345D6954403D51C8844E4E3540
Electric Vehicle Charging Station,21.0359693,81.5460787,,"2GPW+9FR, Patan",0101000020E6100000B36213F4F2625440F728B74835093540
ADS Automobiles (E-Vehicle) Multi-brand Showroom,21.2182568,81.4492633,,"6C9X+8M5, Charoda, Bhilai Marshalling Yard, Bhilai, Charoda",0101000020E6100000C132DBBAC05C54402E217AADDF373540
Ather Grid Charging Station,21.2297191,81.6848513,,"Iris Cafe, VIP Rd, Vishal Nagar",0101000020E6100000E1078C9AD46B54403DC4F5DECE3A3540
Electric Vehicle Charging Station,21.0161093,81.7029005,,"2P83+C5R Khushi moter vanding, Mohdi-2",0101000020E6100000E4F56052FC6C544055A934BD1F043540
Ather Grid Charging Station,21.230142,81.685237,,"Green Wood Four Seasons Hotel, VIP Rd, Vishal Nagar, Raipur",0101000020E610000096404AECDA6B5440A06F0B96EA3A3540
Devanshi Enterprises Bhakhara,20.8873071,81.5992278,,"Old Dhamtari Rd, Bhakhara",0101000020E6100000A8F68EBF596654403402E08E26E33440
Electric Vehicle Charging Station,21.2331206,81.658384,,"near Subhash stadium, Shyam Nagar, Raipur",0101000020E61000006B0DA5F6226A54401E06A9CAAD3B3540
Electric Vehicle Charging Station,21.2513678,81.6196484,,"gulmohar park, Gokul Nagar, Kota, Raipur",0101000020E61000003341C351A86754407944E0A359403540
Electric Vehicle Charging Station,21.3066757,81.6462294,,"8J4W+MFH, Industrial Area, Bhanpuri, Urkura, Raipur",0101000020E6100000ADAD8ED25B69544058FA754C824E3540
Electric Vehicle Charging Station,21.2404477,81.5955953,,"EWS-165, near Sector 4, DDU Nagar, Devendra Nagar, Raipur",0101000020E6100000AFC9BF3B1E665440FFE5FFFA8D3D3540
Tata Power Charging Station,21.3488096,81.6571094,,"8MX4+GRH, Bilaspur Rd, Sankara, Raipur",0101000020E61000003AB995140E6A5440E58700964B593540
PRATIK E RICKSHAW,21.7025644,81.5427175,,"PG3V+23G front of collectorate, Bilaspur Rd",0101000020E6100000E15D2EE2BB6254407855B142DBB33540
Electric Vehicle Charging Station,21.2514105,81.6296518,,"7J2H+HV6, Janta Colony, Station Road, Moudhapara, Raipur, Gudhiyari",0101000020E6100000863710374C685440FA5E43705C403540
Electric Vehicle Charging Station,21.2182526,81.6301313,,"6J9J+832, Ravanbhatha, Patel Para, Baloda Bazar, Raipur",0101000020E6100000E76B3B125468544058440367DF373540
Tata Power Charging Station,21.1612821,81.796672,,"Mahnadi Bhawan, Mantralaya, Public Parking, Sector 19, Atal Nagar-Nava Raipur",0101000020E6100000E4688EACFC72544022EEA0C849293540
Ather Grid Charging Station,21.32392,81.7012,,"8PF2+HF8, near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Atal Nagar-Nava Raipur, raipur",0101000020E610000022FDF675E06C54403485CE6BEC523540
OSM - Mahamaya Trading Co,21.232149,81.6584707,,"Shop No 12, Ramsagar, Manihari Complex, Shyam Nagar, Raipur, Tikrapara",0101000020E6100000F3774A62246A544092CCEA1D6E3B3540
Ather Grid Charging Station,21.2439945,81.6369329,,"6JVP+HQV, Bombay Market, Raipur",0101000020E6100000C6CF3582C368544064E76D6C763E3540
Electric Vehicle Charging Station,21.2020656,81.9192961,,"6W29+CX5, NH53, Lakhoti",0101000020E6100000C8354FBFD57A544089A53792BA333540
Deopuri Zone Cspdcl,21.2064216,81.6848645,,"6M4M+HW5 Himalayan hight, deopuri, Kamal Vihar, get, Raipur",0101000020E6100000406CE9D1D46B54402030C50BD8343540
Om sai corporation e rickshaw,21.0478294,81.5331778,,"jhon deere trector showroomke bagal me, Shivaji complex, rode, durg",0101000020E6100000027DC7951F6254408DC92C8C3E0C3540
Maple Drive,21.2336024,81.5961257,,"Maple Drive, Service Road, Ring Road No. 1, DDU Nagar, Raipur",0101000020E6100000877368EC266654406144EC5DCD3B3540
BPCL Charging Station,21.314738,83.309171,,"8875+VMV, ARJUNDA, Kochinda",0101000020E6100000C9772975C9D35440F6CE68AB92503540
Electric Vehicle Charging Station,20.9382666,82.7827043,,"WQQJ+GW6, Muneikel",0101000020E610000012BCC6D317B25440DAED693D32F03440
BPCL Charging Station,21.3127038,83.3128902,,"8877+35J, KARALMAL, Karalmal, Kochinda",0101000020E61000004A0F9E6406D45440BE55325B0D503540
BPCL Charging Station,21.4942423,83.982291,,"FXVJ+MW3, Ainthapali, Sambalpur",0101000020E6100000EE0912DBDDFE5440C1CCD2A9867E3540
BPCL Charging Station,21.3652959,83.7440391,,"9P8V+4J7, ATTABIRA, Kochinda, Suktapali",0101000020E61000007F5C2C569EEF5440E6DC3708845D3540
BPCL Charging Station,21.314257,83.4589782,,"8F75+PH5, Bargarh",0101000020E6100000EDA419E65FDD5440018A912573503540
Ather Charging Station,21.4952218,83.9757196,,"Ground floor, Jalan Towers, Ainthapali, Sambalpur, Singhapali",0101000020E61000003D049F3072FE544029441BDBC67E3540
Electric Vehicle Charging Station,20.8471766,83.8941341,,"RVWV+VJH, Sonepur",0101000020E6100000426F3B7E39F95440BDEFCE90E0D83440
Tata Power Charging Station,21.5014245,83.8913478,,"GV2R+86P, Burla",0101000020E61000002497A4D70BF95440C4E9245B5D803540
Statiq Charging Station,21.9146475,79.5231776,,"WG7F+VG7, Mohgaon, Karhaiya",0101000020E6100000FC7FE6BD7BE1534040DEAB5626EA3540
Adani Charging Station,22.1287036,79.5423805,,"Vatika Celebrations, Lugharwara, Seoni",0101000020E61000003D5FB35CB6E25340A2E018B8F2203640
GOEC Charging Station,22.1655755,79.5352863,,"5G8P+64M, NH 44, Narela",0101000020E6100000CC1F782142E25340D384ED27632A3640
BPCL Charging Station,21.913906,79.5239103,,"NH7 PO Box 32, 481663, VILL, Mohgaon, Seoni",0101000020E6100000672211BF87E15340419E5DBEF5E93540
BPCL Charging Station,22.2092471,79.5344134,,"6G5M+MQV, Seoni, Sonadongari",0101000020E6100000D4E242D433E253406848CB3791353640
Adani Charging Station,22.4037078,80.3390948,,"Khasra No. 54/1, Midway Treat, Indri, Mandla",0101000020E6100000980FADBAB3155440DE23F66459673640
BPCL Charging Station,22.6582861,80.3311989,,"PHOOLSAGAR,PHOOLSAGAR, Badi 481661, Kindri, Khuksar",0101000020E610000028FEDE5C3215544051E9167085A83640
Okaya Charging Station,22.1103404,79.5455754,,"Jabalpur Rd, in front of ips school, Lugharwara",0101000020E6100000232015B5EAE25340746DB9443F1C3640
Electric Vehicle Charging Station,21.9725307,79.528334,,"XGFH+288, Kalbodi",0101000020E61000005AD76839D0E1534022DB9EC5F7F83540
BPCL Charging Station,23.5281144,80.8387489,,"GRHQ+6FX, Umaria",0101000020E610000095C3DD0FAE355440F28B5C8132873740
Adani Charging Station,22.30452,80.971622,,"Khasra No. 119, Midway Treat, Bhimdongri Ryt., Bhimdongri",0101000020E6100000BE840A0E2F3E544059FAD005F54D3640
BMW Destination Charging Station,22.3163179,80.4837075,,"Survey No.277,278/2 & 283, Kanha National Park Mocha, Village, Bichchya, Madhya Pradesh 481768 Mocha",0101000020E61000001D554D10F51E5440B0A3BB35FA503640
Gurucharan vishwakarma,22.6372527,80.6508728,,"JMP2+W89, Pipardaun",0101000020E6100000C87663E6A7295440A7C931FE22A33640
BPCL Charging Station,22.106454,82.242071,,"464R+HRP, PANDHI , BILASPUR - SIPAT ROAD Dist - BILASP",0101000020E6100000D7135D177E8F54404487C091401B3640
BPCL Charging Station,22.1308061,81.8990485,,"4VJX+8JF GRAM PANCHAYAT, GRAM, Jareli, Khapri",0101000020E61000002541B8028A795440089E31827C213640
Ather Grid Charging Station,22.1085661,82.119969,,"shop no, c/10, Main Road, opposite Tulsi MilletChoupaty, Abhishek Vihar Phase 1, Abhishek Vihar, Mangla, Bilaspur",0101000020E61000002AE27492AD8754404BF4E8FCCA1B3640
Charge Zone Charging Station,22.0944062,82.1257752,,"Courtyard by Marriott Bilaspur, Citymall, 36, Chowk, Ganga Nagar Sector - 2, Ganga Nagar, Mangla, Bilaspur",0101000020E610000077A96CB30C885440268A35012B183640
ChargeZone Charging Station,22.0939685,82.1250949,,"34VG+J2, Ganga Nagar Sector - 2, Ganga Nagar, Mangla, Bilaspur",0101000020E61000005E190A8E01885440AB5AD2510E183640
R.K. ELECTRICALS,22.2856286,82.1681271,,"Chhattisgarh 495442, India",0101000020E610000091042B98C28A544061CDB7F41E493640
Electric Vehicle Charging Station,21.8833782,82.1504942,,"V5M2+955, Bartori",0101000020E610000036CF6CB2A1895440D5FFDE1225E23540
Ather Charging Station,22.0726219,82.1396161,,"Ward No. 9, Gayatri Nagar, Ralas AutoCorp Private Limited, Ground Floor, Plot No. 43/5, Sheet No. 6, Vyapar Vihar Rd, Bilaspur",0101000020E6100000AFDF5D78EF88544030794D5997123640
MAMTA MOTORS Multi Brand Ev - Service Center & Sales Point,22.0756714,82.1565914,,"Nirala nager, near sihare children hospital, Bilaspur, Telipara",0101000020E61000006E75EF97058A5440173E6C335F133640
BPCL Charging Station,21.8641043,82.4621088,,"VF76+JRX, RO at Pamgarh, Pamgarh Shivrinarayan Road Di Nailajanjgir",0101000020E610000067CCC930939D54403ED57CF035DD3540
BPCL Charging Station,21.9970854,82.4570214,,"XFW4+RRJ, VILL- AMARTAL, BILASPUR RAIGARH HIGHWAY, AKAL Nailajanjgir",0101000020E61000009EA4AFD63F9D5440AF5120FD40FF3540
Electric Vehicle Charging Station,22.0466121,82.6492805,,"MMR College Rd, in front of CHAMPA COLLEGE, near BUS STAND, Champa",0101000020E61000008E5BCCCF8DA954400F1945C5EE0B3640
Ankush Vehicles,21.8485001,82.7791088,,"Chhattisgarh 495690, India",0101000020E6100000A70128EBDCB154401927744D37D93540
Ather Grid Charging Station,21.98172,83.1079,,"X4J5+M5J, Thakurdiya, Kharsia",0101000020E610000042CF66D5E7C6544041D47D0052FB3540
BPCL Charging Station,21.8728351,83.3884348,,"V9FQ+48X, Industrial Area, Raigarh",0101000020E610000036A8A21DDCD85440074D011F72DF3540
Statiq Charging Station,23.172811,79.8657382,,"5VF8+34Q Star Automobile, Dhanvantari Nagar, Paraswara",0101000020E610000077F9314168F75340996379573D2C3740
Adani Charging Station,23.1918794,79.9122029,,"SR Mall, SBI Square, Vijay Nagar, Jabalpur, Raksha",0101000020E61000003FB4458861FA5340AFC623021F313740
Adani Charging Station,23.656892,80.272355,,"Khasra No. 556/2, Midway Treat, Bheda",0101000020E6100000BC79AA436E1154400801F9122AA83740
Adani Charging Station,23.1083787,80.0027585,,"Jabalpur, Saliwada",0101000020E61000004ED2FC312D0054403F15DCB4BE1B3740
Tata Power Charging Station,23.2100871,79.9016992,,"6W62+2MP, Katangi Rd, Karmeta, Jabalpur, GCF Jabalpur",0101000020E610000014B58F70B5F95340BDCFA744C8353740
BPCL Charging Station,23.6207431,80.2407961,,"J6CR+78V, Sleemanabad, Padwar",0101000020E610000047A00B34690F5440B8B71105E99E3740
Adani Charging Station,23.2581186,79.9145933,,"Hotel Ashirwad And Restaurant, Dhoopkheda Tigadda, near Vanshika Sugar Mill, Narsinghpur, Raiya Kheda",0101000020E6100000022956B288FA5340437D810F14423740
Electric Vehicle Charging Station,23.1489346,79.9273622,,"IndianOil, No. 719, Ratan Colony, Police Station Gorakhpur Jabalpur,गोरखपुर,Gorakhpur, Police Welfare Society ,जबलपुर,Jabalpur,Jubbulpore, Jabalpur",0101000020E6100000FC22FCE659FB53402B3EF49320263740
BPCL Charging Station,23.155078,79.8470661,,"5R4W+2RP, Tewar, Bari",0101000020E61000003843BB5436F653403F541A31B3273740
BPCL Charging Station,23.142572,79.421021,,"4CVC+2CC, SUNDRADEHI Badi, Sundradehi",0101000020E6100000787B1002F2DA534048533D997F243740
EV Urjaa Charging Station,23.1746551,79.9248522,,"Aaga Chowk, 619, beside Central Bank of India ATM, Jabalpur",0101000020E61000008E2848C730FB534061945632B62C3740
Ather Grid Charging Station,23.160653,79.931766,,"240, near Blossom Chowk, Napier Town, Jabalpur",0101000020E61000009561DC0DA2FB53401901158E20293740
Ather Grid Charging Station,23.1752854,79.9250001,,"Shubh Motors PVT LTD, Ranital Sports Complex, Aaga Chowk, True Value Agha Chowk, Jabalpur",0101000020E6100000FE929E3333FB53405E770481DF2C3740
EV Urjaa Charging Station -Radhakisan,23.1785231,79.9228355,,"Kastorba Gandhi Ward, Ukhri Rd, near Small wonders School, Baldeobagh, Sheetalpuri, Jabalpur",0101000020E61000009F05A1BC0FFB53409E149CB0B32D3740
Electric Vehicle Charging Station,23.1977296,80.0032332,,"52X3+37X Angel Electric Vehicle (E Scooter Dealer), Main Road, near Moni Tiraha, Ranjhi, Bapu Nagar, Jabalpur",0101000020E6100000BB1006F9340054407F7335689E323740
Electric Vehicle Charging Station,23.2089494,79.9375015,,"6W5P+HXP, Jagriti Nagar, Adhartal, Jabalpur, GCF Jabalpur",0101000020E6100000DC9C4A0600FC5340D28437B57D353740
Jain E-Rickshaw Charging Station & Car Parking,23.1758922,79.9231125,,"Aaga Chowk, 377, Samsan Road, Sheetalpuri, Ranital, Jabalpur",0101000020E6100000D881734614FB53401A9F6E45072D3740
EVRE Charging Station,23.1547494,79.9048845,,"5W33+WW9, Nagpur Rd, Madan Mahal, Jabalpur",0101000020E6100000118AADA0E9F953405C131CA89D273740
Ather Grid Charging Station,23.1212779,79.971214,,"Lal Bungalow, 4 Mile, Tilhari, Jabalpur",0101000020E6100000B6DAC35E28FE5340413A86110C1F3740
Ather Grid Charging Station,23.1561952,79.9222048,,"5W4C+GV9, Madan Mahal Railway Station Rd, opposite to Mahanadda, Cheevani Phamad Nagar, Jabalpur",0101000020E6100000B60D486705FB5340CCCA9B68FC273740
Electric Vehicle Charging Station,23.1659787,79.9131009,,"Panchmukhi Hanuman Mandir, 329, Sneh Nagar Rd, Anjani Vihar Colony, Nove Adaresh Colony, Sneh Nagar, Jabalpur",0101000020E6100000AFDCC13E70FA5340255580947D2A3740
Ather Grid Charging Station,23.156328,79.91764,,"NH 12A, Nagpur Rd, Madan Mahal, Jabalpur",0101000020E610000018601F9DBAFA5340F7729F1C05283740
Ather Grid Charging Station,23.13811,79.92708,,"Sai Mandir Road, Gwarighat Main Rd, Adarsh Nagar, Rampur, Jabalpur",0101000020E6100000A5315A4755FB534025404D2D5B233740
Ather Grid Charging Station,23.129587,79.92831,,"Adarsh Nagar, Rampur, Jabalpur, Madhya Pradesh 482001, Jabalpur",0101000020E61000002FA3586E69FB53409CFC169D2C213740
Ather Grid Charging Station,23.174303,79.90973,,"Shop-1 ground floor muskan plaza, Shatabdipuram Phase 2, Jabalpur, Madhya Pradesh 482001, Jabalpur",0101000020E61000002A8C2D0439FA53403D98141F9F2C3740
Electric Vehicle Charging Station,23.1792971,79.9178643,,"5WH9+P49, Ukhri Rd, Vijay Nagar, Sheetalpuri, Jabalpur",0101000020E61000009FAAE749BEFA534084C42C6AE62D3740
Ather Grid Charging Station,23.192348,79.94078,,"5WRR+W8J Chopra Chopati, Dr Radha Krishnan Chowk, Ansar Nagar, Gohalpur, Jabalpur",0101000020E6100000C72E51BD35FC53407573F1B73D313740
Adani Charging Station,23.538423,79.816248,,"GRQ8+9F9, Madhya Pradesh Tourism Board - Budha Gubra(MPTB, Damoh - Jabalpur Rd, Gubra Kalan",0101000020E61000003A5B40683DF453400A6AF816D6893740
Adani Charging Station,23.198513,80.516002,,"5GX8+CC2 Midway Treat, Dadargaon, Sarwahi Mal.",0101000020E6100000EBAA402D06215440B2D47ABFD1323740
BPCL Charging Station,23.403398,80.679959,,"CM3H+9X4, KUDRA Badi, KUDRA",0101000020E6100000BCE7C072842B54409545611745673740
Electric Vehicle Charging Station,23.5279048,80.8474224,,"Z s vishindasani, Bpcl petrol pump, naigma tola, beside star dhaba, Umaria",0101000020E61000007679292B3C365440C466DBC424873740
BPCL Charging Station,23.2208483,81.9726694,,"6XCF+83M, Kotma, Bijuri",0101000020E61000007AB42737407E544090E0A18389383740
ChargeGrid Charging Station,23.1414842,81.6623798,,"4MR6+HXR, HP Petrol Pump, Mediyaras",0101000020E6100000FCA13E6E646A544096E6FB4E38243740
Electric Vehicle Charging Station,22.8422239,82.100013,,"R4R2+V2J, Madai",0101000020E6100000310BED9C66865440DA684AFC9BD73640
Gireesh salam,22.8599307,82.0841843,,"V35M+XMF, Kolbira",0101000020E61000008CD58B46638554408E53196B24DC3640
Statiq Charging Station,12.8576,74.8383,,"Basement parking (B1 The Forum Fiza Mall, Mangaladevi Temple Rd, Pandeshwar, Mangaluru",0101000020E6100000280F0BB5A6B552406519E25817B72940
E Drive Charging Station,13.6866634,75.2354648,,"M6PP+J5V, Thirthahalli",0101000020E6100000FDD6F3DA11CF524068B85C58925F2B40
Jio-bp pulse Charging Station,12.860001,74.840001,,"Orion Mall, Mangaladevi Temple Rd, Pandeshwar, Mangaluru",0101000020E6100000DEE68D93C2B55240FA0D130D52B82940
Ather Grid Charging Station,13.679647,75.212685,,"M6H7+V33, Agumbe - Thirthahalli Rd, Thirthahalli, Bintala",0101000020E610000062D68BA19CCD524026A60BB1FA5B2B40
Relux Charging Station,12.9820099,76.2295403,,"Shanthigrama Toll Plaza, NH-75, Bengaluru - Mangaluru Hwy, Shanthigrama",0101000020E61000004C67CCC9B00E53404BB26900CAF62940
